family	replicate	protein_locality	chemical_locality
TetR	437	0.0075166912134339	0.0918837624790709
AraC/XylS	438	0.0	0.0758344992017346
Fur	438	0.2824455187946567	0.1287121969008136
GntR	438	0.2617991803278688	0.1945342083792014
IclR	438	0.0	0.0884874217052758
LacI/GalR	438	0.079565982404692	0.0498620298509339
LysR	438	0.103456843163676	0.1063685711369094
MarR	438	0.1372	0.0743709740632754
NtrC/XylR	438	0.448048053227549	0.0936466348614479
TetR	438	0.0109503009846871	0.1051336753986799
AraC/XylS	439	0.0	0.1480252847661857
Fur	439	0.3163182477779793	0.0842207728691753
IclR	439	0.0364914089347079	0.0984079553809954
LacI/GalR	439	0.0	0.0846387367099735
LysR	439	0.1585860367813435	0.0927577269774965
MarR	439	0.0675	0.0948424040581069
NtrC/XylR	439	0.502212861180619	0.1171767077662222
TetR	439	0.0101893841515934	0.0927337140110194
AraC/XylS	440	0.0	0.0743197725895852
Fur	440	0.2128	0.0790244990797765
GntR	440	0.0	0.0870301749737579
LacI/GalR	440	0.0	0.124959602672602
LysR	440	0.1054533873124504	0.1487972746921481
MarR	440	0.0	0.0968851425534784
NtrC/XylR	440	0.52343634766883	0.0939053223559277
TetR	440	0.0091233570830931	0.0913807169988613
Fur	441	0.3634992915450661	0.0657736704624846
IclR	441	0.0	0.1173738636914497
LacI/GalR	441	0.1819120234604105	0.1596886678538935
LysR	441	0.1491756063423303	0.0906938703022654
MarR	441	0.0	0.0960749109951098
NtrC/XylR	441	0.4524837476293142	0.0913382727472326
TetR	441	0.0048444081924225	0.0846063171013393
AraC/XylS	442	0.0	0.128816714909449
Fur	442	0.1816946682623378	0.0800002433507971
LacI/GalR	442	0.0	0.0728350249726379
LysR	442	0.1153949623220143	0.1044056767427591
MarR	442	0.0	0.0969458636738043
NtrC/XylR	442	0.5186285909148812	0.1120914540043902
TetR	442	0.0167759643008281	0.0856405573286857
AraC/XylS	443	0.0387448015122873	0.1354776122988284
Fur	443	0.424150431625544	0.0482458880231088
GntR	443	0.0	0.0778592192068766
LacI/GalR	443	0.0	0.061915345747155
LysR	443	0.1917382823257318	0.089250727306817
MarR	443	0.0228417508417508	0.0908931699568711
NtrC/XylR	443	0.5914967873925933	0.1091672463762573
TetR	443	0.0292304380356467	0.1008005383127223
AraC/XylS	444	0.2769999999999999	0.1260608007007239
Fur	444	0.1357468468468468	0.1132239419940031
GntR	444	0.072755905511811	0.0975722713195827
IclR	444	0.0	0.0802155117294058
LacI/GalR	444	0.3293333333333333	0.1126783196283345
LysR	444	0.0373326786382341	0.0949712632741756
MarR	444	0.0	0.0974948155863182
NtrC/XylR	444	0.5427448121553357	0.0822416211366783
TetR	444	0.0128447726980409	0.0799763430827907
AraC/XylS	445	0.0	0.071856126116289
Fur	445	0.2237480144618302	0.0630370293657369
GntR	445	0.0	0.1086905862870321
LysR	445	0.1991729482493845	0.101846606826467
MarR	445	0.0	0.1053172423399346
NtrC/XylR	445	0.1950090419951596	0.0906179042144306
TetR	445	0.0145463679923432	0.0998961654941462
AraC/XylS	446	0.0813342612845496	0.1224506864771961
Fur	446	0.1722540740740741	0.1007678882826387
GntR	446	0.0	0.0952419587685817
IclR	446	0.1240421455938697	0.0911256756929647
LacI/GalR	446	0.1220116618075801	0.0766148956143098
LysR	446	0.1620024067362637	0.1201646095788975
MarR	446	0.0	0.0875453294506602
NtrC/XylR	446	0.589466191292118	0.1130546993442092
TetR	446	0.038901895117145	0.0808896895838005
Fur	447	0.2618181989936957	0.1592556625379046
GntR	447	0.0	0.1263980098237214
IclR	447	0.0	0.1040635895931324
LacI/GalR	447	0.1008292682926829	0.0792814354720165
LysR	447	0.1130289431114052	0.1301172283080555
MarR	447	0.0	0.0800219744399255
NtrC/XylR	447	0.4265902087214814	0.1752587423055961
TetR	447	0.0047671323010368	0.0804654877219886
Fur	448	0.0779776482617587	0.1098941340718712
GntR	448	0.1293533962690589	0.0643745833425803
LacI/GalR	448	0.0	0.0933228751719193
LysR	448	0.0774926354601473	0.1203328920384112
MarR	448	0.0	0.0660653762523359
NtrC/XylR	448	0.5891525417416094	0.1087015260480797
TetR	448	0.0173269780209105	0.0893302200140312
AraC/XylS	449	0.0	0.1538206120079834
Fur	449	0.2486346448371281	0.1146213895926624
GntR	449	0.0	0.1103446399998062
LysR	449	0.0557615783531862	0.1115502173556118
MarR	449	0.0114214285714285	0.1500812387274898
NtrC/XylR	449	0.52343634766883	0.0928718363926215
TetR	449	0.0252404682886329	0.0982660172675729
AraC/XylS	450	0.442	0.103090643130736
Fur	450	0.4877676838128451	0.1417338778945922
GntR	450	0.0	0.1136892717795185
IclR	450	0.0884331511839708	0.0900053462067216
LysR	450	0.0637341213974286	0.1165724961904152
MarR	450	0.1966151515151515	0.0932517150490904
NtrC/XylR	450	0.4865114287715477	0.0753279295589905
TetR	450	0.0184312518319549	0.0936968267253372
AraC/XylS	451	0.0	0.0849748617044776
Fur	451	0.2151448577609867	0.1218235028901209
GntR	451	0.0	0.1958816668547147
LacI/GalR	451	0.0	0.0898873998893362
LysR	451	0.1394223535707159	0.0731626040491874
MarR	451	0.0352109876162052	0.1249710779813131
NtrC/XylR	451	0.3564173989455184	0.0959824560801175
TetR	451	0.0232431150973786	0.1140376042339604
AraC/XylS	452	0.417	0.1090546325925231
Fur	452	0.2687971546421487	0.109786923707864
GntR	452	0.0	0.0852334909692012
IclR	452	0.2693058419243986	0.0726326435541697
LacI/GalR	452	0.1141362318840579	0.0861894434459583
LysR	452	0.2270096082128459	0.1238189999483106
MarR	452	0.0	0.0968068797199371
NtrC/XylR	452	0.4761446370085935	0.0759478680084731
TetR	452	0.012614713064713	0.1086473541994648
AraC/XylS	453	0.0	0.0879526707969286
Fur	453	0.3881607851627336	0.0618689874810076
GntR	453	0.0742811244979919	0.1145366707504934
LacI/GalR	453	0.1384338235294117	0.1282787908432369
LysR	453	0.0506080435512465	0.0905623425233823
MarR	453	0.0286111111111111	0.1120001076639012
NtrC/XylR	453	0.5195612764242763	0.1060348920145975
TetR	453	0.0206645967725261	0.101250185158553
AraC/XylS	454	0.417	0.0950230710883756
Fur	454	0.5327125522157155	0.1024863382502271
GntR	454	0.1551325301204819	0.060919014689805
IclR	454	0.0639424460431654	0.0596339752894502
LacI/GalR	454	0.6227611111111111	0.1519346426446958
LysR	454	0.1620971848097611	0.0732509319803471
MarR	454	0.0	0.0696008314068833
NtrC/XylR	454	0.5242300538542269	0.1017151105488997
TetR	454	0.0200299208014888	0.0957640243420425
AraC/XylS	455	0.0	0.0542051051340294
Fur	455	0.2764419005847953	0.0572842192707122
GntR	455	0.0408811475409836	0.132272945075811
IclR	455	0.0	0.0842611204671938
LacI/GalR	455	0.1149156626506024	0.0945150934750252
LysR	455	0.1647490348198301	0.1111447908099582
MarR	455	0.0	0.111605583139281
NtrC/XylR	455	0.7851545215032449	0.0830439105601124
TetR	455	0.0255841778908782	0.0849687594896518
AraC/XylS	456	0.0	0.1225022345837179
Fur	456	0.2472240695868282	0.1951533983762544
GntR	456	0.2127945736434108	0.1676785716051182
IclR	456	0.0	0.1249915156171726
LysR	456	0.1190366953430583	0.1197174820950271
MarR	456	0.0	0.1201301219359655
NtrC/XylR	456	0.4057734340668626	0.1483027826717256
TetR	456	0.007576913430588	0.0781253380829711
AraC/XylS	457	0.1751667061203748	0.0778550120362034
Fur	457	0.2420482400899254	0.1155753832598543
GntR	457	0.1951716016435802	0.113588442406144
LacI/GalR	457	0.0	0.072006704581617
LysR	457	0.0758692639937488	0.0869926345599139
MarR	457	0.0	0.109401481952174
NtrC/XylR	457	0.5301047222192619	0.088262392474525
TetR	457	0.0203260785910091	0.0915044555575598
AraC/XylS	458	0.0436564397571109	0.0703117945675184
Fur	458	0.6126276520622693	0.0926446106392867
LacI/GalR	458	0.229583081570997	0.0792898539260879
LysR	458	0.1991192455810494	0.1062232115206606
MarR	458	0.0	0.1011053104586281
NtrC/XylR	458	0.1920346820809248	0.0914857561523629
TetR	458	0.0321468499979967	0.1051317239665557
AraC/XylS	459	0.0	0.0915264863183975
Fur	459	0.0837734767025089	0.0484535766275108
GntR	459	0.0	0.0935135745603657
IclR	459	0.0	0.1218416968418362
LacI/GalR	459	0.0	0.1204368007437794
LysR	459	0.1011681105885296	0.068961162476854
MarR	459	0.0	0.1003440989514042
NtrC/XylR	459	0.4902759540771942	0.0976352771560024
TetR	459	0.0089415131305712	0.0816598302747868
AraC/XylS	460	0.0	0.0941408871897453
Fur	460	0.3166541989999222	0.1223643330712719
GntR	460	0.0	0.068600474940634
IclR	460	0.3230240549828178	0.1193473763127082
LacI/GalR	460	0.1125730994152046	0.1093875464507153
LysR	460	0.1735831120955074	0.100016713894781
MarR	460	0.07995	0.0820056685956643
NtrC/XylR	460	0.4258694255831425	0.0675546568897192
TetR	460	0.0238939009578185	0.0815703410838876
AraC/XylS	461	0.0	0.0775043378515673
Fur	461	0.1590474729033669	0.0862080681998122
GntR	461	0.0	0.147928487211802
LacI/GalR	461	0.1674373434554703	0.0860143071261905
LysR	461	0.1470276424036321	0.1273475138858511
MarR	461	0.0342085714285714	0.0669334103135352
NtrC/XylR	461	0.5716494967436353	0.0814796349332714
TetR	461	0.015250758522964	0.1067996649169982
AraC/XylS	462	0.0	0.0822958582126598
Fur	462	0.3930977561970701	0.120017925847364
GntR	462	0.0	0.0820004333009835
LysR	462	0.0702858929767377	0.0937838699608102
MarR	462	0.0	0.1450652964795395
NtrC/XylR	462	0.4007296868583941	0.1112821843581281
TetR	462	0.0428454153126427	0.1060156315979109
AraC/XylS	463	0.1415472481827621	0.1120001125282063
Fur	463	0.1920820161883738	0.086477565607504
LacI/GalR	463	0.107560422960725	0.0661723055405947
LysR	463	0.1222255446754469	0.087643442717279
MarR	463	0.0	0.089429101308279
NtrC/XylR	463	0.2257369730295889	0.0994378964611402
TetR	463	0.0215973075476456	0.093967111828537
AraC/XylS	464	0.0916822429906542	0.097917383612484
Fur	464	0.2201081081081081	0.0825485093991465
GntR	464	0.1665984435797665	0.0669323037629001
IclR	464	0.1458247422680412	0.1454836754997477
LacI/GalR	464	0.3293333333333333	0.0727867047966737
LysR	464	0.1775554301982799	0.0791325779125933
MarR	464	0.0	0.0845922872249357
NtrC/XylR	464	0.5694760346971706	0.1611503641711209
TetR	464	0.020539169267821	0.0826638235615421
AraC/XylS	465	0.056	0.0988712174132184
Fur	465	0.2786843649623732	0.1606221775922109
GntR	465	0.0	0.1501716944210365
LacI/GalR	465	0.0996239316239316	0.0823446929177672
LysR	465	0.1246733654858795	0.0919083428612127
MarR	465	0.0467368421052631	0.1308810073359483
NtrC/XylR	465	0.6770666710137637	0.1429463073924006
TetR	465	0.0100605663830866	0.0970452630212176
AraC/XylS	466	0.4935	0.0898732530273249
Fur	466	0.5303056090515166	0.0979024249438657
GntR	466	0.0742811244979919	0.1116315644956823
LacI/GalR	466	0.2449017341040462	0.0612772256170683
LysR	466	0.1335348436942041	0.1261964758988775
MarR	466	0.0983075757575757	0.0807210409693692
NtrC/XylR	466	0.3708978542068674	0.0973136114748716
TetR	466	0.0112366590167921	0.0910365539609917
AraC/XylS	467	0.0	0.1162196339270492
Fur	467	0.5862853656742042	0.0595484607984607
GntR	467	0.0387831325301204	0.1136478922411214
IclR	467	0.0	0.0802685899510059
LysR	467	0.2200509255078058	0.1188029646964151
MarR	467	0.0350526315789473	0.1108636708230398
NtrC/XylR	467	0.481411715324648	0.0842784559572894
TetR	467	0.0221401376131848	0.0819632463857478
AraC/XylS	468	0.0	0.0978610249509271
Fur	468	0.3598630608744984	0.2131526251526251
GntR	468	0.1485622489959839	0.1493854817760883
IclR	468	0.0	0.1092881611524733
LacI/GalR	468	0.0	0.0668182577831242
LysR	468	0.0297034680238825	0.1101889695133621
MarR	468	0.0	0.1013347996988823
NtrC/XylR	468	0.5580057059813045	0.0733478429215658
TetR	468	0.0392756707211522	0.0860297967139626
AraC/XylS	469	0.0	0.1222425026672774
Fur	469	0.1897154654654654	0.0575855632263351
GntR	469	0.0	0.0690914299889889
IclR	469	0.0	0.0769347076729169
LacI/GalR	469	0.0	0.0783294762368594
LysR	469	0.1364115029090498	0.1075836108378509
MarR	469	0.0	0.0788506861270586
NtrC/XylR	469	0.3864365021404707	0.0910897810015649
TetR	469	0.0095363968982088	0.1056739707847006
AraC/XylS	470	0.3568605919003115	0.0999513680409535
Fur	470	0.2235861488304578	0.0466256115152728
GntR	470	0.0	0.0907314090766769
IclR	470	0.0	0.1086514862579648
LacI/GalR	470	0.2106774193548387	0.1057183043244141
LysR	470	0.0796587632819333	0.067899177317037
NtrC/XylR	470	0.5580057059813045	0.1000081387151453
TetR	470	0.0302826837513476	0.0888667916266981
AraC/XylS	471	0.0	0.0500059991542434
Fur	471	0.1608974379476928	0.0554396599692009
GntR	471	0.0	0.1187820454429308
IclR	471	0.0	0.0842982975130485
LacI/GalR	471	0.0	0.0647291583137401
LysR	471	0.1131863665709387	0.1046863010723706
MarR	471	0.0	0.1080957556088467
NtrC/XylR	471	0.584074672468752	0.1081131547307434
TetR	471	0.0181515200824112	0.112884663492674
AraC/XylS	472	0.0	0.0673016064373033
Fur	472	0.2908737843804069	0.0741429060549158
GntR	472	0.0577002583979328	0.1281872210522228
IclR	472	0.2199763668167776	0.066788590863838
LacI/GalR	472	0.0710204904922694	0.0969587967404341
LysR	472	0.1040294865712958	0.1298203410281651
MarR	472	0.0	0.0879169948873417
NtrC/XylR	472	0.584074672468752	0.0898310033675966
TetR	472	0.0153981085151704	0.102015551989001
AraC/XylS	473	0.8340000000000001	0.0871638542844726
Fur	473	0.1954408602150537	0.1317391834956931
GntR	473	0.0	0.0763746999654591
IclR	473	0.2723247232472324	0.0661027969857985
LysR	473	0.1651723351951581	0.0705896678333966
MarR	473	0.0	0.0813945484348431
TetR	473	0.0095823660721566	0.0786720588608473
AraC/XylS	474	0.1331468531468531	0.1037639523546685
Fur	474	0.0	0.0878319969985156
GntR	474	0.0	0.100588432400079
IclR	474	0.0	0.0733844247734528
LacI/GalR	474	0.0	0.1250774550899475
LysR	474	0.1633576635574673	0.0908348189549644
MarR	474	0.0	0.1048503822242494
NtrC/XylR	474	0.5600614246142159	0.1060821245607034
TetR	474	0.0340315760970158	0.1012827936241745
AraC/XylS	475	0.333	0.1333369044783723
Fur	475	0.428018567840182	0.0837549245233974
GntR	475	0.1867901234567901	0.1087286566409933
LacI/GalR	475	0.0837636363636363	0.0685978560572099
LysR	475	0.0603012977166017	0.1191460504197366
MarR	475	0.0	0.1025139259003317
NtrC/XylR	475	0.6352507190700591	0.1043881316314011
TetR	475	0.0501631748367461	0.0925356353244592
AraC/XylS	476	0.0	0.1224541759299581
Fur	476	0.7717852348993289	0.0748227205888496
GntR	476	0.0	0.0980810769221524
IclR	476	0.0	0.0640446564885242
LacI/GalR	476	0.1460514513495004	0.1557129506545067
LysR	476	0.1617174068247174	0.1154119456192444
MarR	476	0.0	0.0844986786969448
NtrC/XylR	476	0.5073154374068098	0.1020077376454943
TetR	476	0.0229037378209339	0.0931387162885968
AraC/XylS	477	0.0	0.1415196840138816
Fur	477	0.1843730555555555	0.0848456348456348
GntR	477	0.093395061728395	0.0766884604217007
IclR	477	0.0	0.070127721776773
LacI/GalR	477	0.1890990853658536	0.0840109506790321
LysR	477	0.2258475351149856	0.1168673556816176
MarR	477	0.0	0.1029699078540685
NtrC/XylR	477	0.3235668519355537	0.0979263395864045
TetR	477	0.0420894073959364	0.0927201344976023
AraC/XylS	478	0.2772450495049505	0.1125395346100989
Fur	478	0.2760650555624505	0.0831086490922556
GntR	478	0.1763999999999999	0.0977486814410428
LysR	478	0.1328992020829919	0.1097965705753073
MarR	478	0.0	0.1128038879308794
NtrC/XylR	478	0.3881029146500716	0.1170775784080262
TetR	478	0.0100657924289925	0.0961132815839534
AraC/XylS	479	0.0	0.101567256871758
Fur	479	0.1899447852760736	0.0799273713972747
GntR	479	0.0371405622489959	0.0663913280806166
LacI/GalR	479	0.1244691176470588	0.052348070107778
LysR	479	0.148401750824167	0.1403680496999465
MarR	479	0.0513939393939393	0.0916497907144392
NtrC/XylR	479	0.5384069704501968	0.0696986463537928
TetR	479	0.0242858664441718	0.1038548858895261
AraC/XylS	480	0.0	0.0758440569606883
Fur	480	0.1064	0.0960754438842299
GntR	480	0.0	0.1479352164427634
IclR	480	0.0	0.1214039921219562
LysR	480	0.0909940143999207	0.0784699819124558
MarR	480	0.0	0.073748393143819
NtrC/XylR	480	0.5765711778621122	0.0940964247477268
TetR	480	0.0224555770731225	0.0709297807835088
Fur	481	0.0875190701478036	0.0694722206678728
GntR	481	0.0	0.1010319693844153
IclR	481	0.8480072202166065	0.0920671239832993
LacI/GalR	481	0.0	0.0942547802202722
LysR	481	0.2453976749860932	0.1309621736035428
MarR	481	0.0	0.0830379936305901
NtrC/XylR	481	0.3194880915362148	0.0989832047942002
TetR	481	0.0144472170611492	0.0948902730534198
AraC/XylS	482	0.3265630500257615	0.101728585958904
Fur	482	0.4165590286746646	0.1149943898472783
GntR	482	0.0785367965367965	0.090126150513075
LacI/GalR	482	0.1025072886297376	0.0780758422117185
LysR	482	0.0498163665649569	0.0848524163312906
MarR	482	0.0	0.0947283080306587
NtrC/XylR	482	0.1336902954262543	0.1108390322830343
TetR	482	0.0074445631641086	0.0974480665833533
AraC/XylS	483	0.1656541010683895	0.1039319792560449
Fur	483	0.1469078947368421	0.0742685264904137
GntR	483	0.0	0.0947483717034612
IclR	483	0.0	0.0629529981709043
LacI/GalR	483	0.0138805555555555	0.1466042251682177
LysR	483	0.2009152777092941	0.1451177655820844
MarR	483	0.0	0.0715962461162431
NtrC/XylR	483	0.4873450287495205	0.1734767614888676
TetR	483	0.0169637176191129	0.0761467022177371
AraC/XylS	484	0.329	0.078426267676888
Fur	484	0.087015015015015	0.1490887010610426
GntR	484	0.0	0.0732027192246542
LacI/GalR	484	0.0	0.0976714756502419
LysR	484	0.0782802797887636	0.0954535923477061
MarR	484	0.0	0.0907039758366385
NtrC/XylR	484	0.5233070358080457	0.0848264836085358
TetR	484	0.0104522832388769	0.0798290083779012
AraC/XylS	485	0.1250412772585669	0.1231746268691771
Fur	485	0.3967577412635964	0.0415257970838733
GntR	485	0.0	0.0913006910313928
IclR	485	0.0	0.0693493547312824
LysR	485	0.1077833185717196	0.1016920011204542
MarR	485	0.0	0.1111104362165874
NtrC/XylR	485	0.7400145550502009	0.1118140064456985
TetR	485	0.0295813180514602	0.0870788721118863
AraC/XylS	486	0.0899164032435404	0.0830388160912156
Fur	486	0.2343398198198198	0.1753487524407774
GntR	486	0.0	0.0808062920230391
IclR	486	0.2189484536082474	0.1158206376803804
LacI/GalR	486	0.2109090909090909	0.0788921515176692
LysR	486	0.1302053131049041	0.0855038996086536
MarR	486	0.0442674050632911	0.0782475054929908
NtrC/XylR	486	0.6132699141306693	0.1074430220127802
TetR	486	0.0224270346417117	0.0975359940068343
AraC/XylS	487	0.1645	0.1074080950655228
Fur	487	0.1498220524366794	0.0864022881880024
GntR	487	0.076074074074074	0.0949583581539137
IclR	487	0.0	0.0719236692118349
LacI/GalR	487	0.2564248554913294	0.1286017602461618
LysR	487	0.2117009503988805	0.0833245453685336
MarR	487	0.0731500623370735	0.1202336948554989
NtrC/XylR	487	0.4154025245236245	0.1083245244097769
TetR	487	0.0268221878902417	0.0830259110986794
AraC/XylS	488	0.3970194333050333	0.1344004749600491
Fur	488	0.3951276466767698	0.0697640867231307
GntR	488	0.0	0.1958269145462308
IclR	488	0.0	0.0760431534737169
LacI/GalR	488	0.2016585365853658	0.0748397677275147
LysR	488	0.1516107753435084	0.1037117283699461
MarR	488	0.0343	0.1248777303466786
NtrC/XylR	488	0.6134922483415788	0.0686060657408043
TetR	488	0.0074019095370172	0.0903715028689492
AraC/XylS	489	0.3527899659863945	0.0951800337826547
Fur	489	0.5156898386376486	0.1120245690927622
GntR	489	0.0853045757834487	0.0543464485057859
IclR	489	0.1235934426229508	0.0770858579184486
LacI/GalR	489	0.0	0.0753098676978966
LysR	489	0.1360102648203885	0.1444018697926155
MarR	489	0.0	0.0910741695724834
NtrC/XylR	489	0.4576170742701937	0.1311177703706671
TetR	489	0.0155623916466659	0.0945539302349943
AraC/XylS	490	0.0	0.0908688241731876
Fur	490	0.2711371757663703	0.1047644326682167
GntR	490	0.0	0.0629326104649388
LacI/GalR	490	0.241664739884393	0.0914267661252855
LysR	490	0.2219876477905465	0.1219192278470682
MarR	490	0.0470643333333333	0.0851192413616482
NtrC/XylR	490	0.6027950453805307	0.0989772559863111
TetR	490	0.0066624016875023	0.0937649790292247
AraC/XylS	491	0.2769999999999999	0.1286174113967012
Fur	491	0.1960122699386503	0.2093181170658057
GntR	491	0.0	0.0806126602013875
IclR	491	0.0	0.1108386917003941
LacI/GalR	491	0.0	0.0751183680148957
LysR	491	0.2122228771949677	0.1144878242104659
MarR	491	0.0	0.0741512047196949
NtrC/XylR	491	0.6651766279135507	0.0948566270749884
TetR	491	0.0380198671410538	0.0975574268064976
AraC/XylS	492	0.220221183800623	0.0750630945973444
Fur	492	0.3596466666666667	0.1169334685188343
GntR	492	0.0173085501858736	0.1036473285883749
LysR	492	0.0626718884765829	0.1172922450096557
MarR	492	0.0	0.1020042432148028
NtrC/XylR	492	0.330856890459364	0.1090967937322704
TetR	492	0.0114082500397926	0.1013700098918485
AraC/XylS	493	0.831	0.1075838341656765
Fur	493	0.0	0.2375089326320292
GntR	493	0.0	0.0613166662856186
LacI/GalR	493	0.1015419161676646	0.1039708303334881
LysR	493	0.0195972563190902	0.076425209977123
MarR	493	0.0354139240506329	0.133733289292993
NtrC/XylR	493	0.5196946097576096	0.0723107656797694
TetR	493	0.0281869462829229	0.0952202393541523
AraC/XylS	494	0.0	0.0834712862654816
Fur	494	0.2837131384015595	0.055854667207243
GntR	494	0.2127945736434108	0.0934056549006021
LysR	494	0.050499490723173	0.1030651334386158
NtrC/XylR	494	0.5508957509474041	0.1197171751116393
TetR	494	0.0173700207484103	0.1023220254059417
AraC/XylS	495	0.0465935727788279	0.1097604727810956
Fur	495	0.2647344825786051	0.0582133687878232
GntR	495	0.0	0.0687394804871593
IclR	495	0.4085255474452555	0.08362995627742
LacI/GalR	495	0.0	0.0822559803843102
LysR	495	0.0486459318927673	0.137319366032991
MarR	495	0.0	0.175201490014751
NtrC/XylR	495	0.3916458152226724	0.1051151622284791
TetR	495	0.0236142120614988	0.0973244589347943
AraC/XylS	496	0.0	0.1032080826555619
Fur	496	0.2185953675454595	0.0952947845804988
GntR	496	0.0	0.1451798747993811
LysR	496	0.2006424186147748	0.0999683964487647
MarR	496	0.0	0.0939307540561439
NtrC/XylR	496	0.5147223167535673	0.1368139343076227
TetR	496	0.0234328245042566	0.0836482060717626
AraC/XylS	497	0.1402657906291162	0.0729056372437966
Fur	497	0.3295855197132616	0.0769382361682169
GntR	497	0.0	0.0930426818540938
IclR	497	0.2564545454545454	0.1162985073980028
LacI/GalR	497	0.0816339113680154	0.0910192980620378
LysR	497	0.1031549145239592	0.1458156965048807
MarR	497	0.0	0.0829306821752818
NtrC/XylR	497	0.2786266329248626	0.1071337740392071
TetR	497	0.0199693951465658	0.084458984554323
AraC/XylS	498	0.1887871235721703	0.1414225905133292
Fur	498	0.2224786628733997	0.1147715157414782
GntR	498	0.0	0.1213366111264092
IclR	498	0.1252250922509225	0.1085556931388499
LacI/GalR	498	0.0	0.0565404324284475
LysR	498	0.0924304415384353	0.1025476738655155
MarR	498	0.0	0.077153894561957
NtrC/XylR	498	0.3564173989455184	0.0882163491406412
TetR	498	0.0098087335766922	0.1009417586243942
AraC/XylS	499	0.0361825938566552	0.1284837695870445
Fur	499	0.3984012912912913	0.0743644341205316
GntR	499	0.0	0.0773230933804734
IclR	499	0.0	0.0792269438542469
LacI/GalR	499	0.0	0.0907598516614361
LysR	499	0.0884883611584884	0.0797775158711854
MarR	499	0.0	0.069543320499526
NtrC/XylR	499	0.3656275500525585	0.0484612106854202
TetR	499	0.0213966530940089	0.0929532790509458
