split	fold	model	query_id	n_candidates	n_positives	best_positive_rank	H1	H10	H50	MRR	Recall_at_1pct
TF-50	1	F	C(CCN=C(N)N)CN	6457	1	29	0.0	0.0	1.0	0.0344827586206896	1.0
TF-50	1	T_P	C(CO)C(=O)O	6456	1	4431	0.0	0.0	0.0	0.0002256826901376	0.0
TF-50	1	T_L	C(CO)C(=O)O	6456	1	4534	0.0	0.0	0.0	0.0002205558006175	0.0
TF-50	1	Dstar	C(CO)C(=O)O	6456	1	134	0.0	0.0	0.0	0.0074626865671641	0.0
TF-50	1	B	C(CO)C(=O)O	6456	1	4357	0.0	0.0	0.0	0.0002295157218269	0.0
TF-50	1	F	C(CO)C(=O)O	6456	1	4323	0.0	0.0	0.0	0.0002313208420078	0.0
TF-50	1	T_P	C(C[C@@H](C(=O)O)N)CN=C(N)N	6454	2	4320	0.0	0.0	0.0	0.0002314814814814	0.0
TF-50	1	T_L	C(C[C@@H](C(=O)O)N)CN=C(N)N	6454	2	4399	0.0	0.0	0.0	0.0002273243919072	0.0
TF-50	1	Dstar	C(C[C@@H](C(=O)O)N)CN=C(N)N	6454	2	3603	0.0	0.0	0.0	0.0002775464890369	0.0
TF-50	1	B	C(C[C@@H](C(=O)O)N)CN=C(N)N	6454	2	4245	0.0	0.0	0.0	0.0002355712603062	0.0
TF-50	1	F	C(C[C@@H](C(=O)O)N)CN=C(N)N	6454	2	4245	0.0	0.0	0.0	0.0002355712603062	0.0
TF-50	1	T_P	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	6454	2	573	0.0	0.0	0.0	0.0017452006980802	0.0
TF-50	1	T_L	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	6454	2	3130	0.0	0.0	0.0	0.0003194888178913	0.0
TF-50	1	Dstar	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	6454	2	1196	0.0	0.0	0.0	0.0008361204013377	0.0
TF-50	1	B	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	6454	2	595	0.0	0.0	0.0	0.0016806722689075	0.0
TF-50	1	F	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	6454	2	597	0.0	0.0	0.0	0.0016750418760469	0.0
TF-50	1	T_P	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	6455	1	41	0.0	0.0	1.0	0.024390243902439	1.0
TF-50	1	T_L	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	6455	1	5134	0.0	0.0	0.0	0.0001947798987144	0.0
TF-50	1	Dstar	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	6455	1	10	0.0	1.0	1.0	0.1	1.0
TF-50	1	B	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	6455	1	41	0.0	0.0	1.0	0.024390243902439	1.0
TF-50	1	F	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	6455	1	32	0.0	0.0	1.0	0.03125	1.0
TF-50	1	T_P	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)N)O)CO)N)O)O)O.Cl	6456	1	5512	0.0	0.0	0.0	0.0001814223512336	0.0
TF-50	1	T_L	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)N)O)CO)N)O)O)O.Cl	6456	1	5562	0.0	0.0	0.0	0.0001797914419273	0.0
TF-50	1	Dstar	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)N)O)CO)N)O)O)O.Cl	6456	1	45	0.0	0.0	1.0	0.0222222222222222	1.0
TF-50	1	B	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)N)O)CO)N)O)O)O.Cl	6456	1	5379	0.0	0.0	0.0	0.0001859081613682	0.0
TF-50	1	F	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)N)O)CO)N)O)O)O.Cl	6456	1	5339	0.0	0.0	0.0	0.0001873009926952	0.0
TF-50	1	T_P	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	6456	1	4421	0.0	0.0	0.0	0.0002261931689662	0.0
TF-50	1	T_L	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	6456	1	4396	0.0	0.0	0.0	0.0002274795268425	0.0
TF-50	1	Dstar	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	6456	1	1184	0.0	0.0	0.0	0.0008445945945945	0.0
TF-50	1	B	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	6456	1	4345	0.0	0.0	0.0	0.0002301495972382	0.0
TF-50	1	F	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	6456	1	4341	0.0	0.0	0.0	0.0002303616678184	0.0
TF-50	1	T_P	C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)O	6456	1	5650	0.0	0.0	0.0	0.0001769911504424	0.0
TF-50	1	T_L	C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)O	6456	1	5647	0.0	0.0	0.0	0.0001770851779706	0.0
TF-50	1	Dstar	C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)O	6456	1	904	0.0	0.0	0.0	0.0011061946902654	0.0
TF-50	1	B	C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)O	6456	1	5513	0.0	0.0	0.0	0.0001813894431344	0.0
TF-50	1	F	C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)O	6456	1	5502	0.0	0.0	0.0	0.000181752090149	0.0
TF-50	1	T_P	C([C@H]([C@H](CO)O)O)O	6457	1	4928	0.0	0.0	0.0	0.000202922077922	0.0
TF-50	1	T_L	C([C@H]([C@H](CO)O)O)O	6457	1	5008	0.0	0.0	0.0	0.0001996805111821	0.0
TF-50	1	Dstar	C([C@H]([C@H](CO)O)O)O	6457	1	385	0.0	0.0	0.0	0.0025974025974025	0.0
TF-50	1	B	C([C@H]([C@H](CO)O)O)O	6457	1	338	0.0	0.0	0.0	0.0029585798816568	0.0
TF-50	1	F	C([C@H]([C@H](CO)O)O)O	6457	1	337	0.0	0.0	0.0	0.0029673590504451	0.0
TF-50	1	T_P	C([C@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)O)O	6457	2	2195	0.0	0.0	0.0	0.0004555808656036	0.0
TF-50	1	T_L	C([C@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)O)O	6457	2	2426	0.0	0.0	0.0	0.0004122011541632	0.0
TF-50	1	Dstar	C([C@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)O)O	6457	2	1466	0.0	0.0	0.0	0.0006821282401091	0.0
TF-50	1	B	C([C@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)O)O	6457	2	1327	0.0	0.0	0.0	0.0007535795026375	0.0
TF-50	1	F	C([C@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)O)O	6457	2	1327	0.0	0.0	0.0	0.0007535795026375	0.0
TF-50	1	T_P	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	6457	1	3966	0.0	0.0	0.0	0.0002521432173474	0.0
TF-50	1	T_L	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	6457	1	4101	0.0	0.0	0.0	0.0002438429651304	0.0
TF-50	1	Dstar	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	6457	1	1483	0.0	0.0	0.0	0.0006743088334457	0.0
TF-50	1	B	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	6457	1	1401	0.0	0.0	0.0	0.0007137758743754	0.0
TF-50	1	F	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	6457	1	1401	0.0	0.0	0.0	0.0007137758743754	0.0
TF-50	1	T_P	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)OP(=O)(O)[O-]	6456	1	26	0.0	0.0	1.0	0.0384615384615384	1.0
TF-50	1	T_L	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)OP(=O)(O)[O-]	6456	1	1800	0.0	0.0	0.0	0.0005555555555555	0.0
TF-50	1	Dstar	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)OP(=O)(O)[O-]	6456	1	44	0.0	0.0	1.0	0.0227272727272727	1.0
TF-50	1	B	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)OP(=O)(O)[O-]	6456	1	26	0.0	0.0	1.0	0.0384615384615384	1.0
TF-50	1	F	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)OP(=O)(O)[O-]	6456	1	24	0.0	0.0	1.0	0.0416666666666666	1.0
TF-50	1	T_P	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	6456	2	26	0.0	0.0	1.0	0.0384615384615384	0.5
TF-50	1	T_L	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	6456	2	1800	0.0	0.0	0.0	0.0005555555555555	0.0
TF-50	1	Dstar	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	6456	2	167	0.0	0.0	0.0	0.0059880239520958	0.0
TF-50	1	B	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	6456	2	28	0.0	0.0	1.0	0.0357142857142857	0.5
TF-50	1	F	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	6456	2	25	0.0	0.0	1.0	0.04	0.5
TF-50	1	T_P	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	6456	2	3533	0.0	0.0	0.0	0.0002830455703368	0.0
TF-50	1	T_L	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	6456	2	3688	0.0	0.0	0.0	0.0002711496746203	0.0
TF-50	1	Dstar	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	6456	2	282	0.0	0.0	0.0	0.0035460992907801	0.0
TF-50	1	B	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	6456	2	3504	0.0	0.0	0.0	0.0002853881278538	0.0
TF-50	1	F	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	6456	2	3469	0.0	0.0	0.0	0.0002882675122513	0.0
TF-50	1	T_P	C1(=O)NC(=O)NC(=O)N1	6457	1	3187	0.0	0.0	0.0	0.0003137747097583	0.0
TF-50	1	T_L	C1(=O)NC(=O)NC(=O)N1	6457	1	3362	0.0	0.0	0.0	0.0002974419988102	0.0
TF-50	1	Dstar	C1(=O)NC(=O)NC(=O)N1	6457	1	4344	0.0	0.0	0.0	0.0002302025782688	0.0
TF-50	1	B	C1(=O)NC(=O)NC(=O)N1	6457	1	4298	0.0	0.0	0.0	0.0002326663564448	0.0
TF-50	1	F	C1(=O)NC(=O)NC(=O)N1	6457	1	4298	0.0	0.0	0.0	0.0002326663564448	0.0
TF-50	1	T_P	C1(C(C(C(C(C1O)O)O)O)O)O	6457	1	3010	0.0	0.0	0.0	0.0003322259136212	0.0
TF-50	1	T_L	C1(C(C(C(C(C1O)O)O)O)O)O	6457	1	3194	0.0	0.0	0.0	0.0003130870381966	0.0
TF-50	1	Dstar	C1(C(C(C(C(C1O)O)O)O)O)O	6457	1	2545	0.0	0.0	0.0	0.0003929273084479	0.0
TF-50	1	B	C1(C(C(C(C(C1O)O)O)O)O)O	6457	1	2466	0.0	0.0	0.0	0.0004055150040551	0.0
TF-50	1	F	C1(C(C(C(C(C1O)O)O)O)O)O	6457	1	2466	0.0	0.0	0.0	0.0004055150040551	0.0
TF-50	1	T_P	C1=C(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	6457	1	3250	0.0	0.0	0.0	0.0003076923076923	0.0
TF-50	1	T_L	C1=C(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	6457	1	3421	0.0	0.0	0.0	0.0002923121894182	0.0
TF-50	1	Dstar	C1=C(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	6457	1	1370	0.0	0.0	0.0	0.0007299270072992	0.0
TF-50	1	B	C1=C(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	6457	1	1181	0.0	0.0	0.0	0.0008467400508044	0.0
TF-50	1	F	C1=C(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	6457	1	1181	0.0	0.0	0.0	0.0008467400508044	0.0
TF-50	1	T_P	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	6455	1	3	0.0	1.0	1.0	0.3333333333333333	1.0
TF-50	1	T_L	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	6455	1	4283	0.0	0.0	0.0	0.000233481204763	0.0
TF-50	1	Dstar	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	6455	1	225	0.0	0.0	0.0	0.0044444444444444	0.0
TF-50	1	B	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	6455	1	3	0.0	1.0	1.0	0.3333333333333333	1.0
TF-50	1	F	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	6455	1	3	0.0	1.0	1.0	0.3333333333333333	1.0
TF-50	1	T_P	C1=CC(=C(C=C1CC(=O)[O-])Cl)O	6457	1	3748	0.0	0.0	0.0	0.0002668089647812	0.0
TF-50	1	T_L	C1=CC(=C(C=C1CC(=O)[O-])Cl)O	6457	1	3895	0.0	0.0	0.0	0.0002567394094993	0.0
TF-50	1	Dstar	C1=CC(=C(C=C1CC(=O)[O-])Cl)O	6457	1	2572	0.0	0.0	0.0	0.0003888024883359	0.0
TF-50	1	B	C1=CC(=C(C=C1CC(=O)[O-])Cl)O	6457	1	2443	0.0	0.0	0.0	0.0004093327875562	0.0
TF-50	1	F	C1=CC(=C(C=C1CC(=O)[O-])Cl)O	6457	1	2443	0.0	0.0	0.0	0.0004093327875562	0.0
TF-50	1	T_P	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	6456	1	29	0.0	0.0	1.0	0.0344827586206896	1.0
TF-50	1	T_L	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	6456	1	5066	0.0	0.0	0.0	0.0001973943939992	0.0
TF-50	1	Dstar	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	6456	1	46	0.0	0.0	1.0	0.0217391304347826	1.0
TF-50	1	B	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	6456	1	24	0.0	0.0	1.0	0.0416666666666666	1.0
TF-50	1	F	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	6456	1	24	0.0	0.0	1.0	0.0416666666666666	1.0
TF-50	1	T_P	C1=CC(=C(C=C1O)C(=O)O)O	6457	1	1317	0.0	0.0	0.0	0.0007593014426727	0.0
TF-50	1	T_L	C1=CC(=C(C=C1O)C(=O)O)O	6457	1	1609	0.0	0.0	0.0	0.0006215040397762	0.0
TF-50	1	Dstar	C1=CC(=C(C=C1O)C(=O)O)O	6457	1	10	0.0	1.0	1.0	0.1	1.0
TF-50	1	B	C1=CC(=C(C=C1O)C(=O)O)O	6457	1	1	1.0	1.0	1.0	1.0	1.0
TF-50	1	F	C1=CC(=C(C=C1O)C(=O)O)O	6457	1	1	1.0	1.0	1.0	1.0	1.0
TF-50	1	T_P	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	6456	1	6298	0.0	0.0	0.0	0.0001587805652588	0.0
TF-50	1	T_L	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	6456	1	6303	0.0	0.0	0.0	0.0001586546089163	0.0
TF-50	1	Dstar	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	6456	1	141	0.0	0.0	0.0	0.0070921985815602	0.0
TF-50	1	B	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	6456	1	6125	0.0	0.0	0.0	0.0001632653061224	0.0
TF-50	1	F	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	6456	1	6089	0.0	0.0	0.0	0.0001642305797339	0.0
TF-50	1	T_P	C1=CC(=CC(=C1)Cl)O	6457	1	5479	0.0	0.0	0.0	0.0001825150574922	0.0
TF-50	1	T_L	C1=CC(=CC(=C1)Cl)O	6457	1	5531	0.0	0.0	0.0	0.0001807991321641	0.0
TF-50	1	Dstar	C1=CC(=CC(=C1)Cl)O	6457	1	122	0.0	0.0	0.0	0.0081967213114754	0.0
TF-50	1	B	C1=CC(=CC(=C1)Cl)O	6457	1	132	0.0	0.0	0.0	0.0075757575757575	0.0
TF-50	1	F	C1=CC(=CC(=C1)Cl)O	6457	1	130	0.0	0.0	0.0	0.0076923076923076	0.0
TF-50	1	T_P	C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(=N)N)C(=N)N	6457	1	2056	0.0	0.0	0.0	0.0004863813229571	0.0
TF-50	1	T_L	C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(=N)N)C(=N)N	6457	1	2293	0.0	0.0	0.0	0.0004361098996947	0.0
TF-50	1	Dstar	C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(=N)N)C(=N)N	6457	1	852	0.0	0.0	0.0	0.0011737089201877	0.0
TF-50	1	B	C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(=N)N)C(=N)N	6457	1	719	0.0	0.0	0.0	0.0013908205841446	0.0
TF-50	1	F	C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(=N)N)C(=N)N	6457	1	719	0.0	0.0	0.0	0.0013908205841446	0.0
TF-50	1	T_P	C1=CC(=CC(=C1)O)CCC(=O)O	6457	1	2506	0.0	0.0	0.0	0.0003990422984836	0.0
TF-50	1	T_L	C1=CC(=CC(=C1)O)CCC(=O)O	6457	1	2718	0.0	0.0	0.0	0.0003679175864606	0.0
TF-50	1	Dstar	C1=CC(=CC(=C1)O)CCC(=O)O	6457	1	83	0.0	0.0	0.0	0.0120481927710843	0.0
TF-50	1	B	C1=CC(=CC(=C1)O)CCC(=O)O	6457	1	31	0.0	0.0	1.0	0.032258064516129	1.0
TF-50	1	F	C1=CC(=CC(=C1)O)CCC(=O)O	6457	1	28	0.0	0.0	1.0	0.0357142857142857	1.0
TF-50	1	T_P	C1=CC(=CC(=C1)O)CCC(=O)[O-]	6457	1	2506	0.0	0.0	0.0	0.0003990422984836	0.0
TF-50	1	T_L	C1=CC(=CC(=C1)O)CCC(=O)[O-]	6457	1	2718	0.0	0.0	0.0	0.0003679175864606	0.0
TF-50	1	Dstar	C1=CC(=CC(=C1)O)CCC(=O)[O-]	6457	1	120	0.0	0.0	0.0	0.0083333333333333	0.0
TF-50	1	B	C1=CC(=CC(=C1)O)CCC(=O)[O-]	6457	1	57	0.0	0.0	0.0	0.0175438596491228	1.0
TF-50	1	F	C1=CC(=CC(=C1)O)CCC(=O)[O-]	6457	1	54	0.0	0.0	0.0	0.0185185185185185	1.0
TF-50	1	T_P	C1=CC(=CC(=C1)[O-])C(=O)O	6457	1	1317	0.0	0.0	0.0	0.0007593014426727	0.0
TF-50	1	T_L	C1=CC(=CC(=C1)[O-])C(=O)O	6457	1	1609	0.0	0.0	0.0	0.0006215040397762	0.0
TF-50	1	Dstar	C1=CC(=CC(=C1)[O-])C(=O)O	6457	1	34	0.0	0.0	1.0	0.0294117647058823	1.0
TF-50	1	B	C1=CC(=CC(=C1)[O-])C(=O)O	6457	1	19	0.0	0.0	1.0	0.0526315789473684	1.0
TF-50	1	F	C1=CC(=CC(=C1)[O-])C(=O)O	6457	1	5	0.0	1.0	1.0	0.2	1.0
TF-50	1	T_P	C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N	6455	1	81	0.0	0.0	0.0	0.0123456790123456	0.0
TF-50	1	T_L	C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N	6455	1	2291	0.0	0.0	0.0	0.0004364906154517	0.0
TF-50	1	Dstar	C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N	6455	1	882	0.0	0.0	0.0	0.0011337868480725	0.0
TF-50	1	B	C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N	6455	1	72	0.0	0.0	0.0	0.0138888888888888	0.0
TF-50	1	F	C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N	6455	1	72	0.0	0.0	0.0	0.0138888888888888	0.0
TF-50	1	T_P	C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N	6457	1	2056	0.0	0.0	0.0	0.0004863813229571	0.0
TF-50	1	T_L	C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N	6457	1	2293	0.0	0.0	0.0	0.0004361098996947	0.0
TF-50	1	Dstar	C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N	6457	1	550	0.0	0.0	0.0	0.0018181818181818	0.0
TF-50	1	B	C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N	6457	1	409	0.0	0.0	0.0	0.0024449877750611	0.0
TF-50	1	F	C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N	6457	1	408	0.0	0.0	0.0	0.0024509803921568	0.0
TF-50	1	T_P	C1=CC(=CC=C1C(=O)[O-])C(=O)[O-]	6457	1	2793	0.0	0.0	0.0	0.0003580379520229	0.0
TF-50	1	T_L	C1=CC(=CC=C1C(=O)[O-])C(=O)[O-]	6457	1	2991	0.0	0.0	0.0	0.0003343363423604	0.0
TF-50	1	Dstar	C1=CC(=CC=C1C(=O)[O-])C(=O)[O-]	6457	1	32	0.0	0.0	1.0	0.03125	1.0
TF-50	1	B	C1=CC(=CC=C1C(=O)[O-])C(=O)[O-]	6457	1	12	0.0	0.0	1.0	0.0833333333333333	1.0
TF-50	1	F	C1=CC(=CC=C1C(=O)[O-])C(=O)[O-]	6457	1	2	0.0	1.0	1.0	0.5	1.0
TF-50	1	T_P	C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)C(=N)N)C(=N)N	6457	2	738	0.0	0.0	0.0	0.0013550135501355	0.0
TF-50	1	T_L	C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)C(=N)N)C(=N)N	6457	2	1070	0.0	0.0	0.0	0.0009345794392523	0.0
TF-50	1	Dstar	C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)C(=N)N)C(=N)N	6457	2	744	0.0	0.0	0.0	0.0013440860215053	0.0
TF-50	1	B	C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)C(=N)N)C(=N)N	6457	2	632	0.0	0.0	0.0	0.0015822784810126	0.0
TF-50	1	F	C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)C(=N)N)C(=N)N	6457	2	630	0.0	0.0	0.0	0.0015873015873015	0.0
TF-50	1	T_P	C1=CC(=CC=C1C2=CC=C(O2)C3=CC=C(C=C3)C(=N)N)C(=N)N	6457	1	2056	0.0	0.0	0.0	0.0004863813229571	0.0
TF-50	1	T_L	C1=CC(=CC=C1C2=CC=C(O2)C3=CC=C(C=C3)C(=N)N)C(=N)N	6457	1	2293	0.0	0.0	0.0	0.0004361098996947	0.0
TF-50	1	Dstar	C1=CC(=CC=C1C2=CC=C(O2)C3=CC=C(C=C3)C(=N)N)C(=N)N	6457	1	532	0.0	0.0	0.0	0.0018796992481203	0.0
TF-50	1	B	C1=CC(=CC=C1C2=CC=C(O2)C3=CC=C(C=C3)C(=N)N)C(=N)N	6457	1	394	0.0	0.0	0.0	0.0025380710659898	0.0
TF-50	1	F	C1=CC(=CC=C1C2=CC=C(O2)C3=CC=C(C=C3)C(=N)N)C(=N)N	6457	1	393	0.0	0.0	0.0	0.0025445292620865	0.0
TF-50	1	T_P	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	6455	1	6	0.0	1.0	1.0	0.1666666666666666	1.0
TF-50	1	T_L	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	6455	1	5169	0.0	0.0	0.0	0.0001934610176049	0.0
TF-50	1	Dstar	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	6455	1	77	0.0	0.0	0.0	0.0129870129870129	0.0
TF-50	1	B	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	6455	1	6	0.0	1.0	1.0	0.1666666666666666	1.0
TF-50	1	F	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	6455	1	6	0.0	1.0	1.0	0.1666666666666666	1.0
TF-50	1	T_P	C1=CC(=CC=C1CCO)O	6457	1	3210	0.0	0.0	0.0	0.0003115264797507	0.0
TF-50	1	T_L	C1=CC(=CC=C1CCO)O	6457	1	3383	0.0	0.0	0.0	0.0002955956251847	0.0
TF-50	1	Dstar	C1=CC(=CC=C1CCO)O	6457	1	45	0.0	0.0	1.0	0.0222222222222222	1.0
TF-50	1	B	C1=CC(=CC=C1CCO)O	6457	1	35	0.0	0.0	1.0	0.0285714285714285	1.0
TF-50	1	F	C1=CC(=CC=C1CCO)O	6457	1	16	0.0	0.0	1.0	0.0625	1.0
TF-50	1	T_P	C1=CC(=CC=C1CO)Cl	6457	1	6360	0.0	0.0	0.0	0.0001572327044025	0.0
TF-50	1	T_L	C1=CC(=CC=C1CO)Cl	6457	1	6363	0.0	0.0	0.0	0.0001571585730001	0.0
TF-50	1	Dstar	C1=CC(=CC=C1CO)Cl	6457	1	310	0.0	0.0	0.0	0.0032258064516129	0.0
TF-50	1	B	C1=CC(=CC=C1CO)Cl	6457	1	245	0.0	0.0	0.0	0.0040816326530612	0.0
TF-50	1	F	C1=CC(=CC=C1CO)Cl	6457	1	243	0.0	0.0	0.0	0.0041152263374485	0.0
TF-50	1	T_P	C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl	6457	1	2056	0.0	0.0	0.0	0.0004863813229571	0.0
TF-50	1	T_L	C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl	6457	1	2293	0.0	0.0	0.0	0.0004361098996947	0.0
TF-50	1	Dstar	C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl	6457	1	321	0.0	0.0	0.0	0.0031152647975077	0.0
TF-50	1	B	C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl	6457	1	277	0.0	0.0	0.0	0.003610108303249	0.0
