split	fold	query_id	ligand_group	split_unit	B	C	Dstar	F	support	support_type	support_bin
Ligand-Morgan-0.5	0	C([C@H]([C@@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	C([C@H]([C@@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	cluster_00010	981.0	3196.0	1045.0	984.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C([C@H]([C@@H]([C@H]([C@@H](C(=O)[O-])O)O)O)O)O	C([C@H]([C@@H]([C@H]([C@@H](C(=O)[O-])O)O)O)O)O	cluster_00010	54.0	6129.0	66.0	57.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C([C@H]([C@H](CO)O)O)O	C([C@H]([C@H](CO)O)O)O	cluster_00010	4008.0	5008.0	4050.0	4010.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C([C@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)O)O	C([C@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)O)O	cluster_00010	711.0	2420.0	824.0	717.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C([C@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O)O	C([C@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O)O	cluster_00010	996.0	2157.0	1117.0	998.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C([C@H]([C@H]([C@@H](C=O)O)O)O)O	C([C@H]([C@H]([C@@H](C=O)O)O)O)O	cluster_00010	2696.0	1575.0	2839.0	2696.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	cluster_00010	824.0	4092.0	901.0	828.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	cluster_00010	3.0	2.0	394.0	4.0	0.3714285714285714	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	cluster_00010	665.0	3678.0	730.0	665.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C1=C(NC=N1)/C=C/C(=O)O	C1=C(NC=N1)/C=C/C(=O)O	cluster_00034	633.0	64.0	719.0	635.0	0.1363636363636363	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	cluster_00037	241.0	18.0	40.0	180.0	0.2368421052631578	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	C1=CC(=C(C(=C1)O)O)C=O	C1=CC(=C(C(=C1)O)O)C=O	cluster_00038	4.0	2.0	89.0	6.0	0.4230769230769231	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	C1=CC(=C(C(=C1)[O-])C(=O)O)O	C1=CC(=C(C(=C1)[O-])C(=O)O)O	cluster_00039	75.0	673.0	166.0	80.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C1=CC(=C(C=C1Cl)Cl)O	C1=CC(=C(C=C1Cl)Cl)O	cluster_00045	1.0	1.0	6.0	25.0	0.4761904761904761	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	cluster_00045	2.0	2.0	26.0	3.0	0.3571428571428571	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	C1=CC(=C(C=C1O)O)O	C1=CC(=C(C=C1O)O)O	cluster_00049	2.0	2.0	7.0	13.0	0.4444444444444444	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	C1=CC(=CC(=C1)Cl)NN=C(C#N)C#N	C1=CC(=CC(=C1)Cl)NN=C(C#N)C#N	cluster_00051	1.0	1.0	15.0	4.0	0.4285714285714285	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)C(=N)N)C(=N)N	C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)C(=N)N)C(=N)N	cluster_00056	1.0	1.0	1.0	1.0	0.4054054054054054	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	C1=CC(=CC=C1CO)Cl	C1=CC(=CC=C1CO)Cl	cluster_00059	149.0	19.0	5.0	87.0	0.1851851851851851	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl	C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl	cluster_00060	6.0	4.0	1.0	1.0	0.18	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	C1=CC=C(C=C1)CO	C1=CC=C(C=C1)CO	cluster_00059	36.0	17.0	3.0	7.0	0.3043478260869565	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	C1=CC=C(C=C1)S(=O)(=O)[O-]	C1=CC=C(C=C1)S(=O)(=O)[O-]	cluster_00072	44.0	16.0	22.0	8.0	0.2941176470588235	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	C1=CC=C2C(=C1)C(=CC=C2)CC3=CC(N5C(=C3C4CC4)SCC5C(O)=O)=O	C1=CC=C2C(=C1)C(=CC=C2)CC3=CC(N5C(=C3C4CC4)SCC5C(O)=O)=O	cluster_00074	27.0	2055.0	112.0	27.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O	C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O	cluster_00097	16.0	16.0	125.0	18.0	0.28	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O	C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O	cluster_00098	994.0	6128.0	1193.0	999.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O	C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O	cluster_00097	2.0	2.0	54.0	5.0	0.3191489361702128	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O	C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O	cluster_00097	283.0	363.0	277.0	283.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C1[C@H]([C@H]([C@H](C(O1)O)O)O)O	C1[C@H]([C@H]([C@H](C(O1)O)O)O)O	cluster_00097	904.0	2000.0	899.0	904.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C=CC(=O)[O-]	C=CC(=O)[O-]	cluster_00005	378.0	5801.0	519.0	379.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	CC(=O)C(=O)[O-]	CC(=O)C(=O)[O-]	cluster_00108	1.0	1.0	2.0	1.0	0.4615384615384615	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	CC(=O)O[Hg]C1=CC=CC=C1	CC(=O)O[Hg]C1=CC=CC=C1	cluster_00115	2628.0	151.0	930.0	2583.0	0.1153846153846153	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	CC(=O)[O-]	CC(=O)[O-]	cluster_00108	1.0	1.0	1.0	1.0	0.4615384615384615	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	CC(C(=O)C)O	CC(C(=O)C)O	cluster_00010	127.0	13.0	737.0	129.0	0.238095238095238	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	CC(C(=O)O)C(=O)O	CC(C(=O)O)C(=O)O	cluster_00010	95.0	11.0	184.0	99.0	0.25	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	CC(C(=O)O)OC(=O)C	CC(C(=O)O)OC(=O)C	cluster_00118	47.0	9.0	396.0	46.0	0.2307692307692307	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	CC(C(=O)[O-])O	CC(C(=O)[O-])O	cluster_00010	2.0	2.0	30.0	4.0	0.4210526315789473	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	CC(C(C(C(=O)COP(=O)(O)O)O)O)O	CC(C(C(C(=O)COP(=O)(O)O)O)O)O	cluster_00010	137.0	1032.0	191.0	138.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	CC(C)C[C@@H](C(=O)O)N	CC(C)C[C@@H](C(=O)O)N	cluster_00010	21.0	20.0	2.0	22.0	0.2258064516129032	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	CC(C)C[C@H](C(=O)O)N	CC(C)C[C@H](C(=O)O)N	cluster_00010	146.0	20.0	2.0	80.0	0.2258064516129032	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	CC(C)[C@@H](C(=O)O)N	CC(C)[C@@H](C(=O)O)N	cluster_00010	214.0	18.0	2.0	150.0	0.2068965517241379	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	CC(C)[C@@](CC(=O)O)(C(=O)O)O	CC(C)[C@@](CC(=O)O)(C(=O)O)O	cluster_00124	775.0	3942.0	890.0	776.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC	CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC	cluster_00125	200.0	2.0	23.0	135.0	0.1935483870967742	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	CC(CO)C(=O)[O-]	CC(CO)C(=O)[O-]	cluster_00128	2.0	2.0	11.0	3.0	0.4545454545454545	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	CC1=C(C=C(C=C1)O)C	CC1=C(C=C(C=C1)O)C	cluster_00049	1.0	1.0	1.0	1.0	0.45	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	CC1=C(C=CC(=C1)O)O	CC1=C(C=CC(=C1)O)O	cluster_00049	1042.0	588.0	1153.0	1042.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O	CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O	cluster_00135	22.0	50.0	6.0	22.0	0.1393442622950819	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	CC1=CC(=C(C=C1)C)O	CC1=CC(=C(C=C1)C)O	cluster_00049	1.0	1.0	1.0	2.0	0.4545454545454545	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	CC1=CC(=C(C=C1)O)C	CC1=CC(=C(C=C1)O)C	cluster_00049	1.0	1.0	2.0	4.0	0.4545454545454545	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	CC1=CC(=CC=C1)CO	CC1=CC(=CC=C1)CO	cluster_00138	703.0	50.0	3.0	641.0	0.1612903225806451	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C	CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C	cluster_00152	1.0	1.0	31.0	1.0	0.26	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	CCC(C(=O)C)(C(=O)O)O	CCC(C(=O)C)(C(=O)O)O	cluster_00153	1.0	1.0	64.0	1.0	0.4347826086956521	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)O	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)O	cluster_00166	186.0	5829.0	295.0	186.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-]	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-]	cluster_00168	2.0	1.0	8.0	1.0	0.4	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	0	CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1	CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1	cluster_00168	499.0	35.0	42.0	437.0	0.1764705882352941	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	CC[C@H](C)[C@@H](C(=O)O)N	CC[C@H](C)[C@@H](C(=O)O)N	cluster_00010	4838.0	4308.0	4887.0	4838.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	CN1[C@@H](CS[C@@H]1[C@H]2CSC(=N2)C3=CC=CC=C3O)C(=O)O	CN1[C@@H](CS[C@@H]1[C@H]2CSC(=N2)C3=CC=CC=C3O)C(=O)O	cluster_00187	23.0	5038.0	101.0	23.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)OC4(O3)[C@@H]([C@H]([C@H]([C@H](O4)[C@H](CO)N)O)O)O)O)N	CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)OC4(O3)[C@@H]([C@H]([C@H]([C@H](O4)[C@H](CO)N)O)O)O)O)N	cluster_00189	2891.0	164.0	660.0	2859.0	0.0689655172413793	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	COC1=C(C=CC(=C1)O)C(=O)C=CC2=CC=C(C=C2)O	COC1=C(C=CC(=C1)O)C(=O)C=CC2=CC=C(C=C2)O	cluster_00193	116.0	19.0	14.0	53.0	0.2413793103448276	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	C[C@@H](C(=O)O)N	C[C@@H](C(=O)O)N	cluster_00010	49.0	15.0	62.0	52.0	0.25	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	C[C@@H](C(=O)[O-])O	C[C@@H](C(=O)[O-])O	cluster_00010	1373.0	5957.0	1480.0	1378.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C[C@@H](C(=O)[O-])[O-]	C[C@@H](C(=O)[O-])[O-]	cluster_00010	841.0	5957.0	932.0	841.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C[C@@H](O)C(C)=O	C[C@@H](O)C(C)=O	cluster_00010	615.0	1511.0	768.0	615.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C[C@@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O	C[C@@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O	cluster_00010	1231.0	6046.0	1394.0	1236.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(C[C@H]([C@@]7([C@H]6CC([C@H](C7)OC(=O)/C(=C/CC[C@](C)(C=C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C)OC(=O)/C(=C/CC[C@](C)(C=C)O)/CO)O)O)/CO)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](O1)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)C)C)C)NC(=O)C)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(C[C@H]([C@@]7([C@H]6CC([C@H](C7)OC(=O)/C(=C/CC[C@](C)(C=C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C)OC(=O)/C(=C/CC[C@](C)(C=C)O)/CO)O)O)/CO)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](O1)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)C)C)C)NC(=O)C)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O	cluster_00201	1709.0	130.0	173.0	1648.0	0.0824175824175824	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	C[C@H](C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O	C[C@H](C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O	cluster_00010	1114.0	1676.0	1223.0	1115.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C[C@H](C(=O)O)O	C[C@H](C(=O)O)O	cluster_00010	2114.0	6083.0	2230.0	2114.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	cluster_00205	9.0	1457.0	28.0	10.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	cluster_00216	3235.0	4224.0	3355.0	3241.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	NCC[C@H](N)C(O)=O	NCC[C@H](N)C(O)=O	cluster_00010	776.0	1171.0	911.0	776.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	OC(=O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO	OC(=O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO	cluster_00010	168.0	3072.0	247.0	170.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	OCl	OCl	cluster_00221	3466.0	4966.0	3441.0	3466.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	OO	OO	cluster_00222	550.0	58.0	1179.0	551.0	0.1052631578947368	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	O[C@@H]([C@H](O)[C@@H](O)C([O-])=O)[C@H](O)C([O-])=O	O[C@@H]([C@H](O)[C@@H](O)C([O-])=O)[C@H](O)C([O-])=O	cluster_00010	83.0	2746.0	101.0	89.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O	O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O	cluster_00097	4394.0	247.0	1437.0	4392.0	0.032258064516129	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	0	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	cluster_00010	17.0	2511.0	31.0	32.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	[Cd+2]	[Cd+2]	cluster_00224	741.0	5050.0	803.0	741.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	[No]	[No]	cluster_00228	1698.0	4972.0	1783.0	1698.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	0	[O-]S(=O)[O-]	[O-]S(=O)[O-]	cluster_00233	1.0	1.0	2164.0	5.0	0.2	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	0	[OH-][Na+]	[OH-][Na+]	cluster_00235	1761.0	2453.0	1998.0	1761.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	cluster_00011	373.0	41.0	134.0	373.0	0.1904761904761904	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	1	C(C(C(=O)O)O)C(=O)O	C(C(C(=O)O)O)C(=O)O	cluster_00013	1214.0	4183.0	1310.0	1214.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	cluster_00013	787.0	66.0	26.0	782.0	0.2	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	1	C(C1=CC(=CC=C1O)O)C(=O)O	C(C1=CC(=CC=C1O)O)C(=O)O	cluster_00018	20.0	1860.0	75.0	20.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C(C1C(C(C(C(O1)O)O)O)O)O	C(C1C(C(C(C(O1)O)O)O)O)O	cluster_00019	1228.0	5439.0	1310.0	1228.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	cluster_00019	1339.0	4491.0	1453.0	1339.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	cluster_00019	953.0	2158.0	972.0	953.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O	cluster_00019	1725.0	2451.0	1842.0	1725.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	cluster_00019	1.0	1.0	197.0	1.0	0.358974358974359	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	1	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	cluster_00019	762.0	1168.0	795.0	762.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	cluster_00019	3336.0	3302.0	3385.0	3336.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C(CCCN)CCCN	C(CCCN)CCCN	cluster_00024	1545.0	78.0	348.0	1544.0	0.05	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	1	C(CCCN)CCN	C(CCCN)CCN	cluster_00024	1549.0	78.0	501.0	1549.0	0.05	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	1	C(CCN)CCN	C(CCN)CCN	cluster_00024	1592.0	74.0	616.0	1592.0	0.05	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	1	C(CCN)CN	C(CCN)CN	cluster_00024	1563.0	73.0	587.0	1563.0	0.0512820512820512	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	1	C(CCN=C(N)N)CN	C(CCN=C(N)N)CN	cluster_00025	48.0	2473.0	76.0	48.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C(CCNCCCN)CN	C(CCNCCCN)CN	cluster_00024	166.0	106.0	218.0	166.0	0.0434782608695652	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	1	C(CCNCCCN)CNCCCN	C(CCNCCCN)CNCCCN	cluster_00024	185.0	1324.0	226.0	185.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	cluster_00019	3.0	3.0	110.0	3.0	0.4347826086956521	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	1	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	cluster_00019	519.0	2083.0	540.0	519.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O	cluster_00019	1142.0	2707.0	1167.0	1142.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O	cluster_00019	472.0	485.0	490.0	472.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	1	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	cluster_00019	11.0	11.0	1361.0	11.0	0.28	morgan_tanimoto	[0.2,0.4)
